,lambda_sparsity,lambda_TV,entropy,TSV,cross_val_score
1524,0.00013894954943731373,0.0001,0.0003727593720314938,5.1794746792312125e-05,9.869600092395084
1525,0.00013894954943731373,0.0001,0.0003727593720314938,0.00013894954943731373,9.988201262344333
1526,0.00013894954943731373,0.0001,0.0003727593720314938,0.0003727593720314938,10.305316899158953
1527,0.00013894954943731373,0.0001,0.0003727593720314938,0.001,11.087792760752587
1528,0.00013894954943731373,0.0001,0.001,1e-06,18.27340087299384
1529,0.00013894954943731373,0.0001,0.001,2.6826957952797274e-06,18.270849605199906
1530,0.00013894954943731373,0.0001,0.001,7.196856730011514e-06,18.26585326593613
1531,0.00013894954943731373,0.0001,0.001,1.9306977288832496e-05,18.2579495691414
1532,0.00013894954943731373,0.0001,0.001,5.1794746792312125e-05,18.271227842385255
1533,0.00013894954943731373,0.0001,0.001,0.00013894954943731373,18.36890387474392
1534,0.00013894954943731373,0.0001,0.001,0.0003727593720314938,18.70399547675918
1535,0.00013894954943731373,0.0001,0.001,0.001,19.556612608578497
1536,0.0003727593720314938,1e-08,1e-06,1e-06,9.699331307646275
1537,0.0003727593720314938,1e-08,1e-06,2.6826957952797274e-06,9.526497665009689
1538,0.0003727593720314938,1e-08,1e-06,7.196856730011514e-06,9.2730116742589
1539,0.0003727593720314938,1e-08,1e-06,1.9306977288832496e-05,9.046374266434983
1540,0.0003727593720314938,1e-08,1e-06,5.1794746792312125e-05,8.878636420618726
1541,0.0003727593720314938,1e-08,1e-06,0.00013894954943731373,8.80061055347786
1542,0.0003727593720314938,1e-08,1e-06,0.0003727593720314938,8.972565072857014
1543,0.0003727593720314938,1e-08,1e-06,0.001,9.680998521717209
1544,0.0003727593720314938,1e-08,2.6826957952797274e-06,1e-06,9.70129521088063
1545,0.0003727593720314938,1e-08,2.6826957952797274e-06,2.6826957952797274e-06,9.529528188742894
1546,0.0003727593720314938,1e-08,2.6826957952797274e-06,7.196856730011514e-06,9.276972313042997
1547,0.0003727593720314938,1e-08,2.6826957952797274e-06,1.9306977288832496e-05,9.05151942064558
1548,0.0003727593720314938,1e-08,2.6826957952797274e-06,5.1794746792312125e-05,8.883505681060612
1549,0.0003727593720314938,1e-08,2.6826957952797274e-06,0.00013894954943731373,8.805838117310643
1550,0.0003727593720314938,1e-08,2.6826957952797274e-06,0.0003727593720314938,8.977289110165971
1551,0.0003727593720314938,1e-08,2.6826957952797274e-06,0.001,9.684656224178735
1552,0.0003727593720314938,1e-08,7.196856730011514e-06,1e-06,9.704625339101472
1553,0.0003727593720314938,1e-08,7.196856730011514e-06,2.6826957952797274e-06,9.535404278057015
1554,0.0003727593720314938,1e-08,7.196856730011514e-06,7.196856730011514e-06,9.286854316863845
1555,0.0003727593720314938,1e-08,7.196856730011514e-06,1.9306977288832496e-05,9.06158636852064
1556,0.0003727593720314938,1e-08,7.196856730011514e-06,5.1794746792312125e-05,8.897090649792602
1557,0.0003727593720314938,1e-08,7.196856730011514e-06,0.00013894954943731373,8.821098126255665
1558,0.0003727593720314938,1e-08,7.196856730011514e-06,0.0003727593720314938,8.991009904508067
1559,0.0003727593720314938,1e-08,7.196856730011514e-06,0.001,9.695266779114517
1560,0.0003727593720314938,1e-08,1.9306977288832496e-05,1e-06,9.721725346823916
1561,0.0003727593720314938,1e-08,1.9306977288832496e-05,2.6826957952797274e-06,9.557785443442787
1562,0.0003727593720314938,1e-08,1.9306977288832496e-05,7.196856730011514e-06,9.315845846143183
1563,0.0003727593720314938,1e-08,1.9306977288832496e-05,1.9306977288832496e-05,9.090975765753893
1564,0.0003727593720314938,1e-08,1.9306977288832496e-05,5.1794746792312125e-05,8.932789389240845
1565,0.0003727593720314938,1e-08,1.9306977288832496e-05,0.00013894954943731373,8.857139013780863
1566,0.0003727593720314938,1e-08,1.9306977288832496e-05,0.0003727593720314938,9.026775877827905
1567,0.0003727593720314938,1e-08,1.9306977288832496e-05,0.001,9.727485453554635
1568,0.0003727593720314938,1e-08,5.1794746792312125e-05,1e-06,9.794481060134272
1569,0.0003727593720314938,1e-08,5.1794746792312125e-05,2.6826957952797274e-06,9.64457776908594
1570,0.0003727593720314938,1e-08,5.1794746792312125e-05,7.196856730011514e-06,9.419324400062417
1571,0.0003727593720314938,1e-08,5.1794746792312125e-05,1.9306977288832496e-05,9.20444629041039
1572,0.0003727593720314938,1e-08,5.1794746792312125e-05,5.1794746792312125e-05,9.044675966293624
1573,0.0003727593720314938,1e-08,5.1794746792312125e-05,0.00013894954943731373,8.978124531477436
1574,0.0003727593720314938,1e-08,5.1794746792312125e-05,0.0003727593720314938,9.146204102141745
1575,0.0003727593720314938,1e-08,5.1794746792312125e-05,0.001,9.840130806405714
1576,0.0003727593720314938,1e-08,0.00013894954943731373,1e-06,10.15995901881529
1577,0.0003727593720314938,1e-08,0.00013894954943731373,2.6826957952797274e-06,10.033245744659714
1578,0.0003727593720314938,1e-08,0.00013894954943731373,7.196856730011514e-06,9.838239028492946
1579,0.0003727593720314938,1e-08,0.00013894954943731373,1.9306977288832496e-05,9.644251651399902
1580,0.0003727593720314938,1e-08,0.00013894954943731373,5.1794746792312125e-05,9.501132028577205
1581,0.0003727593720314938,1e-08,0.00013894954943731373,0.00013894954943731373,9.43335170517953
1582,0.0003727593720314938,1e-08,0.00013894954943731373,0.0003727593720314938,9.593991972317394
1583,0.0003727593720314938,1e-08,0.00013894954943731373,0.001,10.282509881937003
1584,0.0003727593720314938,1e-08,0.0003727593720314938,1e-06,12.095150565290304
1585,0.0003727593720314938,1e-08,0.0003727593720314938,2.6826957952797274e-06,12.013429926777366
1586,0.0003727593720314938,1e-08,0.0003727593720314938,7.196856730011514e-06,11.874838989618393
1587,0.0003727593720314938,1e-08,0.0003727593720314938,1.9306977288832496e-05,11.706568349089904
1588,0.0003727593720314938,1e-08,0.0003727593720314938,5.1794746792312125e-05,11.539021386232879
1589,0.0003727593720314938,1e-08,0.0003727593720314938,0.00013894954943731373,11.451970418304906
1590,0.0003727593720314938,1e-08,0.0003727593720314938,0.0003727593720314938,11.600497081592998
1591,0.0003727593720314938,1e-08,0.0003727593720314938,0.001,12.311229309976028
1592,0.0003727593720314938,1e-08,0.001,1e-06,21.625587440111687
1593,0.0003727593720314938,1e-08,0.001,2.6826957952797274e-06,21.588582594231195
1594,0.0003727593720314938,1e-08,0.001,7.196856730011514e-06,21.506746887227102
1595,0.0003727593720314938,1e-08,0.001,1.9306977288832496e-05,21.35590948948595
1596,0.0003727593720314938,1e-08,0.001,5.1794746792312125e-05,21.144660915863938
1597,0.0003727593720314938,1e-08,0.001,0.00013894954943731373,20.987625484587145
1598,0.0003727593720314938,1e-08,0.001,0.0003727593720314938,21.12794101890406
1599,0.0003727593720314938,1e-08,0.001,0.001,21.90039034278866
1600,0.0003727593720314938,2.1544346900318822e-07,1e-06,1e-06,9.691808095506001
1601,0.0003727593720314938,2.1544346900318822e-07,1e-06,2.6826957952797274e-06,9.520124555540166
1602,0.0003727593720314938,2.1544346900318822e-07,1e-06,7.196856730011514e-06,9.268933780648352
1603,0.0003727593720314938,2.1544346900318822e-07,1e-06,1.9306977288832496e-05,9.044130376491799
1604,0.0003727593720314938,2.1544346900318822e-07,1e-06,5.1794746792312125e-05,8.877009577107014
1605,0.0003727593720314938,2.1544346900318822e-07,1e-06,0.00013894954943731373,8.799630582588339
1606,0.0003727593720314938,2.1544346900318822e-07,1e-06,0.0003727593720314938,8.972099562019547
1607,0.0003727593720314938,2.1544346900318822e-07,1e-06,0.001,9.68063192185265
1608,0.0003727593720314938,2.1544346900318822e-07,2.6826957952797274e-06,1e-06,9.693643672343908
1609,0.0003727593720314938,2.1544346900318822e-07,2.6826957952797274e-06,2.6826957952797274e-06,9.523242037719493
1610,0.0003727593720314938,2.1544346900318822e-07,2.6826957952797274e-06,7.196856730011514e-06,9.272995287403496
1611,0.0003727593720314938,2.1544346900318822e-07,2.6826957952797274e-06,1.9306977288832496e-05,9.049252771567382
1612,0.0003727593720314938,2.1544346900318822e-07,2.6826957952797274e-06,5.1794746792312125e-05,8.882032549269947
1613,0.0003727593720314938,2.1544346900318822e-07,2.6826957952797274e-06,0.00013894954943731373,8.804793127770793
1614,0.0003727593720314938,2.1544346900318822e-07,2.6826957952797274e-06,0.0003727593720314938,8.976810418461763
1615,0.0003727593720314938,2.1544346900318822e-07,2.6826957952797274e-06,0.001,9.68429010812192
1616,0.0003727593720314938,2.1544346900318822e-07,7.196856730011514e-06,1e-06,9.696875075856855
1617,0.0003727593720314938,2.1544346900318822e-07,7.196856730011514e-06,2.6826957952797274e-06,9.529004071995843
1618,0.0003727593720314938,2.1544346900318822e-07,7.196856730011514e-06,7.196856730011514e-06,9.282735654029809
1619,0.0003727593720314938,2.1544346900318822e-07,7.196856730011514e-06,1.9306977288832496e-05,9.059159505747411
1620,0.0003727593720314938,2.1544346900318822e-07,7.196856730011514e-06,5.1794746792312125e-05,8.895637184539272
1621,0.0003727593720314938,2.1544346900318822e-07,7.196856730011514e-06,0.00013894954943731373,8.820227032722261
1622,0.0003727593720314938,2.1544346900318822e-07,7.196856730011514e-06,0.0003727593720314938,8.990439614037868
1623,0.0003727593720314938,2.1544346900318822e-07,7.196856730011514e-06,0.001,9.694912515366756
1624,0.0003727593720314938,2.1544346900318822e-07,1.9306977288832496e-05,1e-06,9.71452792462369
1625,0.0003727593720314938,2.1544346900318822e-07,1.9306977288832496e-05,2.6826957952797274e-06,9.551869450938874
1626,0.0003727593720314938,2.1544346900318822e-07,1.9306977288832496e-05,7.196856730011514e-06,9.312082044805116
1627,0.0003727593720314938,2.1544346900318822e-07,1.9306977288832496e-05,1.9306977288832496e-05,9.088608588039566
1628,0.0003727593720314938,2.1544346900318822e-07,1.9306977288832496e-05,5.1794746792312125e-05,8.931208595993935
1629,0.0003727593720314938,2.1544346900318822e-07,1.9306977288832496e-05,0.00013894954943731373,8.856127791235505
1630,0.0003727593720314938,2.1544346900318822e-07,1.9306977288832496e-05,0.0003727593720314938,9.026225760155262
1631,0.0003727593720314938,2.1544346900318822e-07,1.9306977288832496e-05,0.001,9.727150217340046
1632,0.0003727593720314938,2.1544346900318822e-07,5.1794746792312125e-05,1e-06,9.787194688126336
1633,0.0003727593720314938,2.1544346900318822e-07,5.1794746792312125e-05,2.6826957952797274e-06,9.638580532404351
1634,0.0003727593720314938,2.1544346900318822e-07,5.1794746792312125e-05,7.196856730011514e-06,9.415429737239801
1635,0.0003727593720314938,2.1544346900318822e-07,5.1794746792312125e-05,1.9306977288832496e-05,9.201821620679468
1636,0.0003727593720314938,2.1544346900318822e-07,5.1794746792312125e-05,5.1794746792312125e-05,9.04310585959699
1637,0.0003727593720314938,2.1544346900318822e-07,5.1794746792312125e-05,0.00013894954943731373,8.977185556862873
1638,0.0003727593720314938,2.1544346900318822e-07,5.1794746792312125e-05,0.0003727593720314938,9.145681504382782
1639,0.0003727593720314938,2.1544346900318822e-07,5.1794746792312125e-05,0.001,9.839837356198224
1640,0.0003727593720314938,2.1544346900318822e-07,0.00013894954943731373,1e-06,10.15443971662812
1641,0.0003727593720314938,2.1544346900318822e-07,0.00013894954943731373,2.6826957952797274e-06,10.028665261903313
1642,0.0003727593720314938,2.1544346900318822e-07,0.00013894954943731373,7.196856730011514e-06,9.835212261464726
1643,0.0003727593720314938,2.1544346900318822e-07,0.00013894954943731373,1.9306977288832496e-05,9.642293782149071
1644,0.0003727593720314938,2.1544346900318822e-07,0.00013894954943731373,5.1794746792312125e-05,9.499812839401411
1645,0.0003727593720314938,2.1544346900318822e-07,0.00013894954943731373,0.00013894954943731373,9.432489576037106
1646,0.0003727593720314938,2.1544346900318822e-07,0.00013894954943731373,0.0003727593720314938,9.5935468041096
1647,0.0003727593720314938,2.1544346900318822e-07,0.00013894954943731373,0.001,10.282282234290793
1648,0.0003727593720314938,2.1544346900318822e-07,0.0003727593720314938,1e-06,12.091557517515989
1649,0.0003727593720314938,2.1544346900318822e-07,0.0003727593720314938,2.6826957952797274e-06,12.010343019318615
1650,0.0003727593720314938,2.1544346900318822e-07,0.0003727593720314938,7.196856730011514e-06,11.872547390427638
1651,0.0003727593720314938,2.1544346900318822e-07,0.0003727593720314938,1.9306977288832496e-05,11.704915139597638
1652,0.0003727593720314938,2.1544346900318822e-07,0.0003727593720314938,5.1794746792312125e-05,11.537869488747363
1653,0.0003727593720314938,2.1544346900318822e-07,0.0003727593720314938,0.00013894954943731373,11.45129101167608
1654,0.0003727593720314938,2.1544346900318822e-07,0.0003727593720314938,0.0003727593720314938,11.600225203260194
1655,0.0003727593720314938,2.1544346900318822e-07,0.0003727593720314938,0.001,12.31116206015544
1656,0.0003727593720314938,2.1544346900318822e-07,0.001,1e-06,21.62382975365735
1657,0.0003727593720314938,2.1544346900318822e-07,0.001,2.6826957952797274e-06,21.58686217366987
1658,0.0003727593720314938,2.1544346900318822e-07,0.001,7.196856730011514e-06,21.50510011779881
1659,0.0003727593720314938,2.1544346900318822e-07,0.001,1.9306977288832496e-05,21.354414238325823
1660,0.0003727593720314938,2.1544346900318822e-07,0.001,5.1794746792312125e-05,21.143520120624338
1661,0.0003727593720314938,2.1544346900318822e-07,0.001,0.00013894954943731373,20.987014197833467
1662,0.0003727593720314938,2.1544346900318822e-07,0.001,0.0003727593720314938,21.127789988575838
1663,0.0003727593720314938,2.1544346900318822e-07,0.001,0.001,21.90045077855968
1664,0.0003727593720314938,4.641588833612773e-06,1e-06,1e-06,9.531882291734648
1665,0.0003727593720314938,4.641588833612773e-06,1e-06,2.6826957952797274e-06,9.391000078721243
1666,0.0003727593720314938,4.641588833612773e-06,1e-06,7.196856730011514e-06,9.185143956114612
1667,0.0003727593720314938,4.641588833612773e-06,1e-06,1.9306977288832496e-05,8.995482100820773
1668,0.0003727593720314938,4.641588833612773e-06,1e-06,5.1794746792312125e-05,8.844743732083984
1669,0.0003727593720314938,4.641588833612773e-06,1e-06,0.00013894954943731373,8.778991368108679
1670,0.0003727593720314938,4.641588833612773e-06,1e-06,0.0003727593720314938,8.960692482890698
1671,0.0003727593720314938,4.641588833612773e-06,1e-06,0.001,9.672774131873474
1672,0.0003727593720314938,4.641588833612773e-06,2.6826957952797274e-06,1e-06,9.534116931655689
1673,0.0003727593720314938,4.641588833612773e-06,2.6826957952797274e-06,2.6826957952797274e-06,9.3941135276706
1674,0.0003727593720314938,4.641588833612773e-06,2.6826957952797274e-06,7.196856730011514e-06,9.189434445899979
1675,0.0003727593720314938,4.641588833612773e-06,2.6826957952797274e-06,1.9306977288832496e-05,8.999590669370377
1676,0.0003727593720314938,4.641588833612773e-06,2.6826957952797274e-06,5.1794746792312125e-05,8.848770745735608
1677,0.0003727593720314938,4.641588833612773e-06,2.6826957952797274e-06,0.00013894954943731373,8.784903225307408
1678,0.0003727593720314938,4.641588833612773e-06,2.6826957952797274e-06,0.0003727593720314938,8.965173482280141
1679,0.0003727593720314938,4.641588833612773e-06,2.6826957952797274e-06,0.001,9.67647755022518
1680,0.0003727593720314938,4.641588833612773e-06,7.196856730011514e-06,1e-06,9.538120811761576
1681,0.0003727593720314938,4.641588833612773e-06,7.196856730011514e-06,2.6826957952797274e-06,9.400184940749801
1682,0.0003727593720314938,4.641588833612773e-06,7.196856730011514e-06,7.196856730011514e-06,9.199298101660064
1683,0.0003727593720314938,4.641588833612773e-06,7.196856730011514e-06,1.9306977288832496e-05,9.007412381289678
1684,0.0003727593720314938,4.641588833612773e-06,7.196856730011514e-06,5.1794746792312125e-05,8.863423443423008
1685,0.0003727593720314938,4.641588833612773e-06,7.196856730011514e-06,0.00013894954943731373,8.799778100177898
1686,0.0003727593720314938,4.641588833612773e-06,7.196856730011514e-06,0.0003727593720314938,8.977958104236038
1687,0.0003727593720314938,4.641588833612773e-06,7.196856730011514e-06,0.001,9.68738797987599
1688,0.0003727593720314938,4.641588833612773e-06,1.9306977288832496e-05,1e-06,9.560179077618681
1689,0.0003727593720314938,4.641588833612773e-06,1.9306977288832496e-05,2.6826957952797274e-06,9.425850276055389
1690,0.0003727593720314938,4.641588833612773e-06,1.9306977288832496e-05,7.196856730011514e-06,9.229422179546331
1691,0.0003727593720314938,4.641588833612773e-06,1.9306977288832496e-05,1.9306977288832496e-05,9.040321976302053
1692,0.0003727593720314938,4.641588833612773e-06,1.9306977288832496e-05,5.1794746792312125e-05,8.90110420405366
1693,0.0003727593720314938,4.641588833612773e-06,1.9306977288832496e-05,0.00013894954943731373,8.837545530095998
1694,0.0003727593720314938,4.641588833612773e-06,1.9306977288832496e-05,0.0003727593720314938,9.014177396135159
1695,0.0003727593720314938,4.641588833612773e-06,1.9306977288832496e-05,0.001,9.719898070905195
1696,0.0003727593720314938,4.641588833612773e-06,5.1794746792312125e-05,1e-06,9.639654583270941
1697,0.0003727593720314938,4.641588833612773e-06,5.1794746792312125e-05,2.6826957952797274e-06,9.514499032358223
1698,0.0003727593720314938,4.641588833612773e-06,5.1794746792312125e-05,7.196856730011514e-06,9.331488355142994
1699,0.0003727593720314938,4.641588833612773e-06,5.1794746792312125e-05,1.9306977288832496e-05,9.149023699891812
1700,0.0003727593720314938,4.641588833612773e-06,5.1794746792312125e-05,5.1794746792312125e-05,9.012161054407134
1701,0.0003727593720314938,4.641588833612773e-06,5.1794746792312125e-05,0.00013894954943731373,8.957155866457196
1702,0.0003727593720314938,4.641588833612773e-06,5.1794746792312125e-05,0.0003727593720314938,9.134491413232729
1703,0.0003727593720314938,4.641588833612773e-06,5.1794746792312125e-05,0.001,9.833579080189653
1704,0.0003727593720314938,4.641588833612773e-06,0.00013894954943731373,1e-06,10.039371798567153
1705,0.0003727593720314938,4.641588833612773e-06,0.00013894954943731373,2.6826957952797274e-06,9.933739000714425
1706,0.0003727593720314938,4.641588833612773e-06,0.00013894954943731373,7.196856730011514e-06,9.770599619064136
1707,0.0003727593720314938,4.641588833612773e-06,0.00013894954943731373,1.9306977288832496e-05,9.601012381825562
1708,0.0003727593720314938,4.641588833612773e-06,0.00013894954943731373,5.1794746792312125e-05,9.47157245859409
1709,0.0003727593720314938,4.641588833612773e-06,0.00013894954943731373,0.00013894954943731373,9.414126916192618
1710,0.0003727593720314938,4.641588833612773e-06,0.00013894954943731373,0.0003727593720314938,9.584109621716703
1711,0.0003727593720314938,4.641588833612773e-06,0.00013894954943731373,0.001,10.277397628343431
1712,0.0003727593720314938,4.641588833612773e-06,0.0003727593720314938,1e-06,12.015457929676153
1713,0.0003727593720314938,4.641588833612773e-06,0.0003727593720314938,2.6826957952797274e-06,11.944803590548036
1714,0.0003727593720314938,4.641588833612773e-06,0.0003727593720314938,7.196856730011514e-06,11.823094905385805
1715,0.0003727593720314938,4.641588833612773e-06,0.0003727593720314938,1.9306977288832496e-05,11.668889448760218
1716,0.0003727593720314938,4.641588833612773e-06,0.0003727593720314938,5.1794746792312125e-05,11.51310389977997
1717,0.0003727593720314938,4.641588833612773e-06,0.0003727593720314938,0.00013894954943731373,11.436773105849353
1718,0.0003727593720314938,4.641588833612773e-06,0.0003727593720314938,0.0003727593720314938,11.594446610076886
1719,0.0003727593720314938,4.641588833612773e-06,0.0003727593720314938,0.001,12.309739841849563
1720,0.0003727593720314938,4.641588833612773e-06,0.001,1e-06,21.584383786495106
1721,0.0003727593720314938,4.641588833612773e-06,0.001,2.6826957952797274e-06,21.5482662628388
1722,0.0003727593720314938,4.641588833612773e-06,0.001,7.196856730011514e-06,21.468393945698786
1723,0.0003727593720314938,4.641588833612773e-06,0.001,1.9306977288832496e-05,21.321582314688264
1724,0.0003727593720314938,4.641588833612773e-06,0.001,5.1794746792312125e-05,21.118831557347743
1725,0.0003727593720314938,4.641588833612773e-06,0.001,0.00013894954943731373,20.9739153687813
1726,0.0003727593720314938,4.641588833612773e-06,0.001,0.0003727593720314938,21.12457630295611
1727,0.0003727593720314938,4.641588833612773e-06,0.001,0.001,21.901753166351316
1728,0.0003727593720314938,0.0001,1e-06,1e-06,8.239336247969465
1729,0.0003727593720314938,0.0001,1e-06,2.6826957952797274e-06,8.242091295335015
1730,0.0003727593720314938,0.0001,1e-06,7.196856730011514e-06,8.247789316994027
1731,0.0003727593720314938,0.0001,1e-06,1.9306977288832496e-05,8.266711774425495
1732,0.0003727593720314938,0.0001,1e-06,5.1794746792312125e-05,8.314761297772662
1733,0.0003727593720314938,0.0001,1e-06,0.00013894954943731373,8.433429964714447
1734,0.0003727593720314938,0.0001,1e-06,0.0003727593720314938,8.750559607703675
1735,0.0003727593720314938,0.0001,1e-06,0.001,9.531991091608479
1736,0.0003727593720314938,0.0001,2.6826957952797274e-06,1e-06,8.24486986074446
1737,0.0003727593720314938,0.0001,2.6826957952797274e-06,2.6826957952797274e-06,8.247369134303032
1738,0.0003727593720314938,0.0001,2.6826957952797274e-06,7.196856730011514e-06,8.254405585352877
1739,0.0003727593720314938,0.0001,2.6826957952797274e-06,1.9306977288832496e-05,8.272644243712891
1740,0.0003727593720314938,0.0001,2.6826957952797274e-06,5.1794746792312125e-05,8.319918122977306
1741,0.0003727593720314938,0.0001,2.6826957952797274e-06,0.00013894954943731373,8.438827406025862
1742,0.0003727593720314938,0.0001,2.6826957952797274e-06,0.0003727593720314938,8.75583911663613
1743,0.0003727593720314938,0.0001,2.6826957952797274e-06,0.001,9.536882228231217
1744,0.0003727593720314938,0.0001,7.196856730011514e-06,1e-06,8.259717823936946
1745,0.0003727593720314938,0.0001,7.196856730011514e-06,2.6826957952797274e-06,8.262842432623783
1746,0.0003727593720314938,0.0001,7.196856730011514e-06,7.196856730011514e-06,8.269062339187137
1747,0.0003727593720314938,0.0001,7.196856730011514e-06,1.9306977288832496e-05,8.28675023458868
1748,0.0003727593720314938,0.0001,7.196856730011514e-06,5.1794746792312125e-05,8.335229000439247
1749,0.0003727593720314938,0.0001,7.196856730011514e-06,0.00013894954943731373,8.453206089535122
1750,0.0003727593720314938,0.0001,7.196856730011514e-06,0.0003727593720314938,8.770438255276149
1751,0.0003727593720314938,0.0001,7.196856730011514e-06,0.001,9.550274574279905
1752,0.0003727593720314938,0.0001,1.9306977288832496e-05,1e-06,8.303230721755948
1753,0.0003727593720314938,0.0001,1.9306977288832496e-05,2.6826957952797274e-06,8.305651658630604
1754,0.0003727593720314938,0.0001,1.9306977288832496e-05,7.196856730011514e-06,8.312130837896357
1755,0.0003727593720314938,0.0001,1.9306977288832496e-05,1.9306977288832496e-05,8.329755682307468
1756,0.0003727593720314938,0.0001,1.9306977288832496e-05,5.1794746792312125e-05,8.378950356244788
1757,0.0003727593720314938,0.0001,1.9306977288832496e-05,0.00013894954943731373,8.495472785640363
1758,0.0003727593720314938,0.0001,1.9306977288832496e-05,0.0003727593720314938,8.812187346774579
1759,0.0003727593720314938,0.0001,1.9306977288832496e-05,0.001,9.590068433106195
1760,0.0003727593720314938,0.0001,5.1794746792312125e-05,1e-06,8.44749592900294
1761,0.0003727593720314938,0.0001,5.1794746792312125e-05,2.6826957952797274e-06,8.448986572025483
1762,0.0003727593720314938,0.0001,5.1794746792312125e-05,7.196856730011514e-06,8.45464269065845
1763,0.0003727593720314938,0.0001,5.1794746792312125e-05,1.9306977288832496e-05,8.473740555934631
1764,0.0003727593720314938,0.0001,5.1794746792312125e-05,5.1794746792312125e-05,8.519279788261194
1765,0.0003727593720314938,0.0001,5.1794746792312125e-05,0.00013894954943731373,8.632705765248216
1766,0.0003727593720314938,0.0001,5.1794746792312125e-05,0.0003727593720314938,8.946012104569387
1767,0.0003727593720314938,0.0001,5.1794746792312125e-05,0.001,9.716931083929525
1768,0.0003727593720314938,0.0001,0.00013894954943731373,1e-06,8.949720081785548
1769,0.0003727593720314938,0.0001,0.00013894954943731373,2.6826957952797274e-06,8.952007128142975
1770,0.0003727593720314938,0.0001,0.00013894954943731373,7.196856730011514e-06,8.958178886795027
1771,0.0003727593720314938,0.0001,0.00013894954943731373,1.9306977288832496e-05,8.975369462037936
1772,0.0003727593720314938,0.0001,0.00013894954943731373,5.1794746792312125e-05,9.019800556356383
1773,0.0003727593720314938,0.0001,0.00013894954943731373,0.00013894954943731373,9.132714328476958
1774,0.0003727593720314938,0.0001,0.00013894954943731373,0.0003727593720314938,9.43639921292619
1775,0.0003727593720314938,0.0001,0.00013894954943731373,0.001,10.192906895246324
1776,0.0003727593720314938,0.0001,0.0003727593720314938,1e-06,11.041753581800291
1777,0.0003727593720314938,0.0001,0.0003727593720314938,2.6826957952797274e-06,11.04120504348014
1778,0.0003727593720314938,0.0001,0.0003727593720314938,7.196856730011514e-06,11.042494590317594
1779,0.0003727593720314938,0.0001,0.0003727593720314938,1.9306977288832496e-05,11.048435946726967
1780,0.0003727593720314938,0.0001,0.0003727593720314938,5.1794746792312125e-05,11.08053741315097
1781,0.0003727593720314938,0.0001,0.0003727593720314938,0.00013894954943731373,11.191392011491871
1782,0.0003727593720314938,0.0001,0.0003727593720314938,0.0003727593720314938,11.500900942541584
1783,0.0003727593720314938,0.0001,0.0003727593720314938,0.001,12.288487801121121
1784,0.0003727593720314938,0.0001,0.001,1e-06,20.688101562685826
1785,0.0003727593720314938,0.0001,0.001,2.6826957952797274e-06,20.68122343392376
1786,0.0003727593720314938,0.0001,0.001,7.196856730011514e-06,20.67267258699323
1787,0.0003727593720314938,0.0001,0.001,1.9306977288832496e-05,20.66017901707908
1788,0.0003727593720314938,0.0001,0.001,5.1794746792312125e-05,20.660055001359442
1789,0.0003727593720314938,0.0001,0.001,0.00013894954943731373,20.744375542072934
1790,0.0003727593720314938,0.0001,0.001,0.0003727593720314938,21.073947194162006
1791,0.0003727593720314938,0.0001,0.001,0.001,21.93070488206522
1792,0.001,1e-08,1e-06,1e-06,12.321572031064285
1793,0.001,1e-08,1e-06,2.6826957952797274e-06,12.13126820885029
1794,0.001,1e-08,1e-06,7.196856730011514e-06,11.820862725736527
1795,0.001,1e-08,1e-06,1.9306977288832496e-05,11.522329577554881
1796,0.001,1e-08,1e-06,5.1794746792312125e-05,11.273539732267613
1797,0.001,1e-08,1e-06,0.00013894954943731373,11.130276748032292
1798,0.001,1e-08,1e-06,0.0003727593720314938,11.237547795197449
1799,0.001,1e-08,1e-06,0.001,11.916130765358265
1800,0.001,1e-08,2.6826957952797274e-06,1e-06,12.337571510206551
1801,0.001,1e-08,2.6826957952797274e-06,2.6826957952797274e-06,12.148356849271162
1802,0.001,1e-08,2.6826957952797274e-06,7.196856730011514e-06,11.83885830841637
1803,0.001,1e-08,2.6826957952797274e-06,1.9306977288832496e-05,11.540733004716452
1804,0.001,1e-08,2.6826957952797274e-06,5.1794746792312125e-05,11.291942842786177
1805,0.001,1e-08,2.6826957952797274e-06,0.00013894954943731373,11.14813728013364
1806,0.001,1e-08,2.6826957952797274e-06,0.0003727593720314938,11.255405783168497
1807,0.001,1e-08,2.6826957952797274e-06,0.001,11.93443527768222
1808,0.001,1e-08,7.196856730011514e-06,1e-06,12.381403426770447
1809,0.001,1e-08,7.196856730011514e-06,2.6826957952797274e-06,12.194183913841973
1810,0.001,1e-08,7.196856730011514e-06,7.196856730011514e-06,11.887362313520804
1811,0.001,1e-08,7.196856730011514e-06,1.9306977288832496e-05,11.589836295785778
1812,0.001,1e-08,7.196856730011514e-06,5.1794746792312125e-05,11.341422788093466
1813,0.001,1e-08,7.196856730011514e-06,0.00013894954943731373,11.196523677804993
1814,0.001,1e-08,7.196856730011514e-06,0.0003727593720314938,11.304023497809856
1815,0.001,1e-08,7.196856730011514e-06,0.001,11.983810466106918
1816,0.001,1e-08,1.9306977288832496e-05,1e-06,12.50248144178307
1817,0.001,1e-08,1.9306977288832496e-05,2.6826957952797274e-06,12.320729540613527
1818,0.001,1e-08,1.9306977288832496e-05,7.196856730011514e-06,12.020742832856069
1819,0.001,1e-08,1.9306977288832496e-05,1.9306977288832496e-05,11.724896468865728
